Site,Region,SitePeriod,SiteNum,NameSort,SiteCode,SiteName,FieldSite Region,FieldSite Period,SurveyYearNumber,Supervisor,Map,North,East,Elev,ElevMed,ElevMin,ElevMax,EZcode,EnvironmentalZone,Soil,SoilMed,SoilMin,SoilMax,Erosion,ErosionMed,ErosionMin,ErosionMax,OtherSiteAggreg,SpatialDiff,VisibFactors,ModernUse,ModernSettlement,Rainfall,Area,MoundDomestic,MoundCeremonial,MoundQuestionable,MoundTotal,MoundRecorded,DMoundArea,VagueMounding,Architecture,TerraceConfidence,TerraceExtent,Sherd1,Sherd2,Sherd3,Sherd4,RubbleSite,WallBases,Walls,Rubble,Population,PopMin,PopMax,RevPopMethod,PopMethod,stcode,SiteType,SubPeriod1,SubPeriod2,OccEF,OccMF,OccLF,OccTF,OccCL,OccEC,OccMC,OccLC,OccET,OccLT,OccAZ,OccEA,OccLA,OccTot,Group,Comments,NorthOld,EastOld,NorthGIS,EastGIS,Recnum
CU-LT-50,CU,LT,50,CU-LT-050,0,,,,,,,2176.13,482,2245,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,660,1.5,,,,,,,,FALSE,,,L,,,,,,,,15,8,15,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2176,482,2176130,482000,2876
CU-LT-51,CU,LT,51,CU-LT-051,0,,,,,,,2176.21,481,2246,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Agricultural,,670,3.4,,,,,,,,FALSE,,,LM,,,,,,,,85,34,85,,AD,,Hamlet,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,,2176,481,2176210,481000,2877
CU-LT-52,CU,LT,52,CU-LT-052,0,,,,,,,2176.11,481,2248,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Agricultural,,670,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2176,481,2176110,481000,2878
CU-LT-53,CU,LT,53,CU-LT-053,0,,,,,,,2176.5,480,2250,0,0,0,,Deep Soil Alluvium,Deep,,,,Slight,,,,,,,Settlement & Graz,,670,1,,,,,,,,FALSE,,,LM,,,,,,,,25,10,25,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2176,480,2176500,480000,2879
CU-LT-54,CU,LT,54,CU-LT-054,0,,,,,,,2176.26,480,2250,0,0,0,,Deep Soil Alluvium,Deep,,,,Slight,,,,,,,Settlement & Agri,,670,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2176,480,2176260,480000,2880
CU-LT-55,CU,LT,55,CU-LT-055,0,,,,,,,2177.57,477,2273,0,0,0,,Deep Soil Alluvium,Shallow-Medium,,,,Slight,,,,,,,Agricultural,,680,16,,,,,,,,FALSE,,,LM,,,,,,,,400,160,400,,AD,,Sm Disp Village,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,3,,2178,477,2177570,477000,2881
CU-LT-56,CU,LT,56,CU-LT-056,0,,,,,,,2176.02,477,2275,0,0,0,,Lower Piedmont,Medium-Deep,,,,Very Slight,,,,,,,Settlement & Agri,,690,4.3,,,,,,,,FALSE,,,L,LM,,,,,,,78,33,78,,AD,,Hamlet,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3,,2176,477,2176020,477000,2297
CU-LT-57,CU,LT,57,CU-LT-057,0,,,,,,,2174.55,477,2270,0,0,0,,Lower Piedmont,Deep,,,,Very Slight,,,,,,,Settlement,,690,5,1,,,,,,,FALSE,,,L,,,,,,,,50,25,50,,AD,,Hamlet,0,0,1,2,2,1,0,1,1,1,1,0,0,0,1,0,3,,2175,477,2174550,477000,2298
CU-LT-58,CU,LT,58,CU-LT-058,0,,,,,,,2175.04,476,2300,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,None,,690,2.2,,,,,,,,FALSE,,,VL,L,,,,,,,11,4,11,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2175,476,2175040,476000,2299
CU-LT-59,CU,LT,59,CU-LT-059,0,,,,,,,2174.59,475,2305,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Agri,,690,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2175,475,2174590,475000,2300
CU-LT-60,CU,LT,60,CU-LT-060,0,,,,,,,2174.79,476,2302,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement,,690,0.1,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2175,476,2174790,476000,2301
CU-LT-61,CU,LT,61,CU-LT-061,0,,,,,,,2174.51,475,2300,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Slight,,,,,,,Settlement & Agri,,700,1.8,,,,,,,,FALSE,,,LM,,,,,,,,45,18,45,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2175,475,2174510,475000,2302
CU-LT-62,CU,LT,62,CU-LT-062,0,,,,,,,2173.4,475,2278,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Very Slight,,,,,,,Settlement & Agri,,710,5.4,,,,,,,,FALSE,,,LM,,,,,,,,135,54,135,,AD,,Sm Nucl Village,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,,2173,475,2173400,475000,2303
CU-LT-63,CU,LT,63,CU-LT-063,0,,,,,,,2171.62,474,2313,0,0,0,,Lower Piedmont,Shallow-Medium,,,,None,,,,,,,Settlement & Agri,,740,2.5,,,,,,,,FALSE,,,L,,,,,,,,25,13,25,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,,2172,474,2171620,474000,2304
CU-LT-64,CU,LT,64,CU-LT-064,0,,,,,,,2170.48,474,2335,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Slight-Moderate,,,,,,,Settlement,,740,0.5,,,,,,,,FALSE,,,VL,L,,,,,,,3,1,3,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2170,474,2170480,474000,2305
CU-LT-65,CU,LT,65,CU-LT-065,0,,,,,,,2171.51,475,2300,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Slight-Moderate,,,,,,,Settlement & Agri,,710,2.6,,,,,,,,FALSE,,,L,,,,,,,,65,26,65,,AD,,Hamlet,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,3,,2172,475,2171510,475000,2306
CU-LT-66,CU,LT,66,CU-LT-066,0,,,,,,,2172.28,476,2278,0,0,0,,Lower Piedmont,Medium-Deep,,,,Very Slight,,,,,,,Agricultural,,700,3,,,,,,,,FALSE,,,LM,,,,,,,,75,30,75,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2172,476,2172280,476000,2307
CU-LT-67,CU,LT,67,CU-LT-067,0,,,,,,,2171.21,477,2280,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,None,,700,0.9,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2171,477,2171210,477000,2308
CU-LT-68,CU,LT,68,CU-LT-068,0,,,,,,,2171.41,476,2310,0,0,0,,Lower Piedmont,Medium-Deep,,,,Very Slight,,,,,,,Agricultural,,710,10,,,,,,,,FALSE,,,VL,L,,,,,,,50,20,50,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,,2171,476,2171410,476000,2309
CU-LT-69,CU,LT,69,CU-LT-069,0,,,,,,,2170.53,477,2310,0,0,0,,Lower Piedmont,Very Shallow,,,,Deep,,,,,,,None,,710,1.4,,,,,,,,FALSE,,,L,,,,,,,,14,7,14,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,,2171,477,2170530,477000,2310
CU-LT-70,CU,LT,70,CU-LT-070,0,,,,,,,2170.55,476,2338,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Agri,,720,3,,,,,,,,FALSE,,,L,,,,,,,,30,15,30,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2171,476,2170550,476000,2311
CU-LT-71,CU,LT,71,CU-LT-071,0,,,,,,,2169.8,476,2318,0,0,0,,Lower Piedmont,Very Shallow,,,,Deep,,,,,,,Agricultural,,710,1,,,,,,,,FALSE,,,VL,L,,,,,,,5,2,5,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2170,476,2169800,476000,2312
CU-LT-72,CU,LT,72,CU-LT-072,0,,,,,,,2169.07,476,2353,0,0,0,,Middle Piedmont,Shallow,,,,Slight,,,,,,,Agricultural,,730,1.3,,,,,,,,FALSE,,,VL,L,,,,,,,7,3,7,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2169,476,2169070,476000,2313
CU-LT-73,CU,LT,73,CU-LT-073,0,,,,,,,2168.93,475,2355,0,0,0,,Middle Piedmont,Medium-Deep,,,,Slight,,,,,,,Settlement & Agri,,740,3.2,,,,,,,,FALSE,,,L,LM,,,,,,,47,21,47,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,,2169,475,2168930,475000,2314
CU-LT-74,CU,LT,74,CU-LT-074,0,,,,,,,2168.74,476,2335,0,0,0,,Lower Piedmont,Shallow,,,,Very Slight,,,,,,,Agricultural,,730,4.8,,,,,,,,FALSE,,,LM,,,,,,,,120,48,120,,AD,,Sm Nucl Village,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,,2169,476,2168740,476000,2315
CU-LT-75,CU,LT,75,CU-LT-075,0,,,,,,,2167.9,476,2393,0,0,0,,Lower Piedmont,Shallow,,,,None,,,,,,,Settlement & Agri,,750,7.5,1,,,,,,,FALSE,,,L,VL,LM,,,,,,75,38,75,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2168,476,2167900,476000,2316
CU-LT-76,CU,LT,76,CU-LT-076,0,,,,,,,2166.48,475,2355,0,0,0,,Middle Piedmont,Shallow,,,,None,,,,,,,Agricultural,,750,0.5,1,,,,,,,TRUE,,,L,,,,,,,,5,3,5,,HC,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2166,475,2166480,475000,2317
CU-LT-77,CU,LT,77,CU-LT-077,0,,,,,,,2166.84,477,2320,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Agricultural,,720,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,,AD,,Small Hamlet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,,2167,477,2166840,477000,2318
CU-LT-78,CU,LT,78,CU-LT-078,0,,,,,,,2168.18,477,2318,0,0,0,,Lower Piedmont,Medium,,,,Slight,,,,,,,Agricultural,,720,0.5,,,,,,,,FALSE,,,VL,L,,,,,,,3,1,3,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2168,477,2168180,477000,2319
CU-LT-79,CU,LT,79,CU-LT-079,0,,,,,,,2170.52,478,2265,0,0,0,,Deep Soil Alluvium,Shallow-Medium,,,,None,,,,,,,Settlement,,690,1.4,,,,,,,,FALSE,,,LM,,,,,,,,35,14,35,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2171,478,2170520,478000,2320
CU-LT-80,CU,LT,80,CU-LT-080,0,,,,,,,2171.01,479,2288,0,0,0,,Lower Piedmont,Shallow-Medium,,,,None,,,,,,,Agricultural,,690,4.8,,,,,,,,FALSE,,,L,,,,,,,,48,24,48,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,3,,2171,479,2171010,479000,2321
CU-LT-81,CU,LT,81,CU-LT-081,0,,,,,,,2173.86,480,2263,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Graz,,680,16,,,,,,,,FALSE,,,M,,,,,,,,760,375,760,,AD,,Lg Nucl Village,0,0,0,1,2,1,0,1,1,1,1,0,0,0,1,0,3,,2174,480,2173860,480000,2322
CU-LT-82,CU,LT,82,CU-LT-082,0,,,,,,,2174.5,480,2251,0,0,0,,Deep Soil Alluvium,Deep,,,,Slight,,,,,,,Settlement & Agri,,670,3,,,,,,,,FALSE,,,LM,,,,,,,,75,30,75,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2174,480,2174500,480000,2323
CU-LT-83,CU,LT,83,CU-LT-083,0,,,,,,,2173.3,482,2246,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,670,1.5,,,,,,,,FALSE,,,L,,,,,,,,15,8,15,,AD,,Small Hamlet,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,,2173,482,2173300,482000,2324
CU-LT-84,CU,LT,84,CU-LT-084,0,,,,,,,2169.55,480,2265,0,0,0,,Deep Soil Alluvium,Medium,,,,Very Slight,,,,,,,Settlement & Agri,,690,6,,,,,,,,FALSE,,,L,,,,,,,,60,30,60,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,,2170,480,2169550,480000,2325
CU-LT-85,CU,LT,85,CU-LT-085,0,,,,,,,2169.17,479,2270,0,0,0,,Lower Piedmont,Medium-Deep,,,,Very Slight,,,,,,,Settlement & Agri,,700,4.5,,,,,,,,FALSE,,,L,,,,,,,,45,23,45,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,3,,2169,479,2169170,479000,2326
CU-LT-86,CU,LT,86,CU-LT-086,0,,,,,,,2168.95,482,2250,0,0,0,,Lower Piedmont,Medium-Deep,,,,Moderate,,,,,,,Settlement & Agri,,670,1.5,,,,,,,,FALSE,,,L,,,,,,,,15,8,15,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,,2169,482,2168950,482000,2327
CU-LT-87,CU,LT,87,CU-LT-087,0,,,,,,,2168.87,483,2275,0,0,0,,Lower Piedmont,Medium-Deep,,,,Moderate,,,,,,,Settlement & Agri,,670,1.5,,,,,,,,FALSE,,,VL,L,,,,,,,8,3,8,,AD,,Small Hamlet,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,3,,2169,483,2168870,483000,2328
CU-LT-88,CU,LT,88,CU-LT-088,0,,,,,,,2167,483,2283,0,0,0,,Lower Piedmont,Medium-Deep,,,,None,,,,,,,Settlement & Agri,,670,34,,,,,,,,FALSE,,,LM,,,,,,,,850,340,850,,AD,,Lg Nucl Village,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,3,,2167,483,2167000,483000,2329
CU-LT-89,CU,LT,89,CU-LT-089,0,,,,,,,2168,484,2274,0,0,0,,Lower Piedmont,Medium-Deep,,,,None,,,,,,,Agricultural,,660,0.8,,,,,,,,FALSE,,,L,,,,,,,,8,4,8,,AD,,Small Hamlet,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,3,,2168,484,2168000,484000,2330
CU-LT-90,CU,LT,90,CU-LT-090,0,,,,,,,2169.49,485,2265,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement & Agri,,660,15,,,,,,,,FALSE,,,L,VL,M,,,,,,375,150,375,,AD,,Sm Disp Village,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,3,,2169,485,2169490,485000,2331
CU-LT-91,CU,LT,91,CU-LT-091,0,,,,,,,2170.12,485,2246,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,660,0.8,,,,,,,,FALSE,,,L,,,,,,,,8,4,8,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2170,485,2170120,485000,2332
CU-LT-92,CU,LT,92,CU-LT-092,0,,,,,,,2170.15,486,2254,0,0,0,,Lower Piedmont,Medium-Deep,,,,Very Slight,,,,,,,Settlement & Agri,,650,12,2,,,,,3025,,FALSE,,,L,VL,M,,,,,,300,120,300,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,,2170,486,2170150,486000,2333
CU-LT-93,CU,LT,93,CU-LT-093,0,,,,,,,2170.16,487,2263,0,0,0,,Lower Piedmont,Very Shallow,,,,Moderate,,,,,,,Grazing & Agri,,650,9,,,,,,,,FALSE,,,LM,,,,,,,,225,90,225,,AD,,Sm Nucl Village,0,0,0,1,2,1,0,1,1,1,1,0,0,1,1,0,3,,2170,487,2170160,487000,2334
CU-LT-94,CU,LT,94,CU-LT-094,0,,,,,,,2170.33,488,2274,0,0,0,,Lower Piedmont,Deep,,,,Very Slight,,,,,,,Settlement,,640,0.7,,,,,,,,FALSE,,,L,,,,,,,,7,4,7,,AD,,Small Hamlet,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,,2170,488,2170330,488000,2335
CU-LT-95,CU,LT,95,CU-LT-095,0,,,,,,,2170.79,488,2240,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,640,2.3,,,,,,,,FALSE,,,VL,L,,,,,,,7,4,7,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2171,488,2170790,488000,2336
CU-LT-96,CU,LT,96,CU-LT-096,0,,,,,,,2170.29,489,2262,0,0,0,,Lower Piedmont,Very Shallow,,,,Slight-Moderate,,,,,,,Settlement & Agri,,640,27,,,,,,,,FALSE,,,L,VL,M,,,,,,473,203,473,,AD,,Sm Disp Village,0,0,0,0,2,1,0,1,0,1,1,0,0,1,1,0,3,,2170,489,2170290,489000,2337
CU-LT-97,CU,LT,97,CU-LT-097,0,,,,,,,2169.8,490,2265,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Very Slight,,,,,,,Settlement & Agri,,630,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2170,490,2169800,490000,2338
CU-LT-98,CU,LT,98,CU-LT-098,0,,,,,,,2170.45,490,2248,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Agricultural,,630,7,,,,,,,,FALSE,,,L,LM,,,,,,,115,50,115,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,,2170,490,2170450,490000,2339
CU-LT-99,CU,LT,99,CU-LT-099,0,,,,,,,2170.89,490,2242,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Agricultural,,630,3.3,,,,,,,,FALSE,,,L,,,,,,,,33,17,33,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2171,490,2170890,490000,2340
CU-LT-100,CU,LT,100,CU-LT-100,0,,,,,,,2170.8,490,2244,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,630,18,,,,,,,,FALSE,,,L,VL,LM,,,,,,225,105,225,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,,2171,490,2170800,490000,2341
CU-LT-101,CU,LT,101,CU-LT-101,0,,,,,,,2170.18,491,2265,0,0,0,,Lower Piedmont,Shallow,,,,Very Slight,,,,,,,Settlement,,630,2.5,,,,,,,,FALSE,,,VL,L,,,,,,,13,5,13,,AD,,Small Hamlet,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,3,,2170,491,2170180,491000,2342
CU-LT-102,CU,LT,102,CU-LT-102,0,,,,,,,2170.81,491,2238,0,0,0,,Deep Soil Alluvium,Shallow-Medium,,,,None,,,,,,,Agricultural,,630,3.4,1,,,,,784,,FALSE,,,L,,,,,,,,34,17,34,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2171,491,2170810,491000,2343
CU-LT-103,CU,LT,103,CU-LT-103,0,,,,,,,2170.19,493,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,None,,620,0.4,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2170,493,2170190,493000,2344
CU-LT-104,CU,LT,104,CU-LT-104,0,,,,,,,2169.67,495,2237,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,610,3.5,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2170,495,2169670,495000,2345
CU-LT-105,CU,LT,105,CU-LT-105,0,,,,,,,2169.14,495,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,Slight,,,,,,,Settlement & Graz,,610,0.5,,,,,,,,FALSE,,,L,,,,,,,,5,3,5,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2169,495,2169140,495000,2346
CU-LT-106,CU,LT,106,CU-LT-106,0,,,,,,,2168.48,494,2253,0,0,0,,Lower Piedmont,Medium-Deep,,,,Slight-Moderate,,,,,,,Agricultural,,620,3.4,,,,,,,,FALSE,,,LM,,,,,,,,85,34,85,,AD,,Hamlet,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,3,,2168,494,2168480,494000,2347
CU-LT-107,CU,LT,107,CU-LT-107,0,,,,,,,2168.16,493,2285,0,0,0,,Lower Piedmont,Deep,,,,Slight,,,,,,,Settlement & Agri,,620,3.4,,,,,,,,FALSE,,,LM,,,,,,,,85,34,85,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2168,493,2168160,493000,2348
CU-LT-108,CU,LT,108,CU-LT-108,0,,,,,,,2167.79,493,2345,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Moderate,,,,,,,Agricultural,,620,3.9,,,,,,,,FALSE,,,L,,,,,,,,39,20,39,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,,2168,493,2167790,493000,2349
CU-LT-109,CU,LT,109,CU-LT-109,0,,,,,,,2167.48,494,2275,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Moderate-Deep,,,,,,,Agricultural,,620,1.5,,,,,,,,FALSE,,,LM,,,,,,,,38,15,38,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,,2167,494,2167480,494000,2350
CU-LT-110,CU,LT,110,CU-LT-110,0,,,,,,,2166.91,494,2315,0,0,0,,Lower Piedmont,Medium-Deep,,,,Moderate,,,,,,,Settlement & Agri,,620,7,,,,,,,,FALSE,,,L,LM,,,,,,,115,50,115,,AD,,Sm Disp Village,0,0,1,2,2,1,0,1,1,0,1,0,0,1,1,0,3,,2167,494,2166910,494000,2351
CU-LT-111,CU,LT,111,CU-LT-111,0,,,,,,,2167.88,496,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Agricultural,,610,7.5,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Salt Station,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,3,,2168,496,2167880,496000,2352
CU-LT-112,CU,LT,112,CU-LT-112,0,,,,,,,2167.3,496,2237,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,Settlement,,610,1,,,,,,,,FALSE,,,LM,,,,,,,,,,,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2167,496,2167300,496000,2353
CU-LT-113,CU,LT,113,CU-LT-113,0,,,,,,,2165.81,497,2237,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,600,0.7,,,,,,,,FALSE,,,VL,L,,,,,,,,,,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2166,497,2165810,497000,2354
CU-LT-114,CU,LT,114,CU-LT-114,0,,,,,,,2166.65,495,2250,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Agricultural,,610,2,,,,,,,,FALSE,,,L,,,,,,,,20,10,20,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2167,495,2166650,495000,2355
CU-LT-115,CU,LT,115,CU-LT-115,0,,,,,,,2166.04,495,2270,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Settlement,,610,1.5,6,,,,,,,TRUE,,,LM,,,,,,,,38,15,38,,AD,,Hamlet,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,3,,2166,495,2166040,495000,2356
CU-LT-116,CU,LT,116,CU-LT-116,0,,,,,,,2164.33,494,2288,0,0,0,,Lower Piedmont,Shallow-Medium,,,,None,,,,,,,Settlement & Agri,,620,2.2,1,,,,,,,FALSE,,,L,,,,,,,,22,11,22,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,,2164,494,2164330,494000,2357
CU-LT-117,CU,LT,117,CU-LT-117,0,,,,,,,2163.95,494,2295,0,0,0,,Lower Piedmont,Shallow-Medium,,,,None,,,,,,,Settlement & Agri,,620,3.3,,,,,,,,FALSE,,,L,,,,,,,,40,20,40,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2164,494,2163950,494000,2358
CU-LT-118,CU,LT,118,CU-LT-118,0,,,,,,,2163.57,495,2255,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement & Agri,,610,0.5,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Questionable,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,3,,2164,495,2163570,495000,2359
CU-LT-119,CU,LT,119,CU-LT-119,0,,,,,,,2163.92,495,2243,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,610,2.9,,,,,,,,FALSE,,,M,,,,,,,,145,73,145,,AD,,Sm Nucl Village,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,,2164,495,2163920,495000,2360
CU-LT-120,CU,LT,120,CU-LT-120,0,,,,,,,2163.75,496,2239,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,None,,610,0.5,,,,,,,,FALSE,,,VL,,,,,,,,,,,,AD,,Salt Station,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,,2164,496,2163750,496000,2361
CU-LT-121,CU,LT,121,CU-LT-121,0,,,,,,,2162.45,494,2250,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,None,,610,2,,,,,,,,FALSE,,,VL,L,,,,,,,10,4,10,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,2162,494,2162450,494000,2362
CU-LT-122,CU,LT,122,CU-LT-122,0,,,,,,,2161.41,493,2290,0,0,0,,Deep Soil Alluvium,Deep,,,,Very Slight,,,,,,,Settlement & Agri,,620,15.9,,,,,,,,FALSE,,,LM,,,,,,,,398,159,398,,AD,,Sm Nucl Village,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,3,,2161,493,2161410,493000,2363
