Name,MexState,Source,Year,LonX,LatY,OBJECTID,it_ID,it_GZ_ID,Region,Type,YearStart,YearEnd,it_Etnia_principal,GZ_label,GZ_partido_generico,GZ_provincia_generica,GZ_categoria_especial,Country,NameFull,NameVariants,NameModernDiff,Evang,ImportanciaRank,Notes,PopTotal,1782,Tributarios_Indios,HypotheticalTributarios_NonIndios,HypotheticalTributarios_Total,Eclesiasticos,Pop_Blancos,Casados_Blancos,Solteros_Blancos,MenM_Blancos,Casadas_Blancos,Solteras_Blancos,MenF_Blancos,Viudos_Blancos,Viudas_Blancos,Fam_Blancos,Pop_Indios,Casados_Indios,Solteros_Indios,MenM_Indios,Casadas_Indios,Solteras_Indios,MenF_Indios,Viudos_Indios,Viudas_Indios,Fam_Indios,Pop_Indefinidos,Casados_Indefinidos,Solteros_Indefinidos,MenM_Indefinidos,Casadas_Indefinidos,Solteras_Indefinidos,MenF_Indefinidos,Viudos_Indefinidos,Viudas_Indefinidos,Fam_Indefinidos,Pop_Mestizos,Casados_Mestizos,Solteros_Mestizos,MenM_Mestizos,Casadas_Mestizos,Solteras_Mestizos,MenF_Mestizos,Viudos_Mestizos,Viudas_Mestizos,Fam_Mestizos,Pop_Castas,Casados_Castas,Solteros_Castas,MenM_Castas,Casadas_Castas,Solteras_Castas,MenF_Castas,Viudos_Castas,Viudas_Castas,Fam_Castas,Pop_Negros,Casados_Negros,Solteros_Negros,MenM_Negros,Casadas_Negros,Solteras_Negros,MenF_Negros,Viudos_Negros,Viudas_Negros,Fam_Negros,Pop_NMCI,Casados_NMCI,Solteros_NMCI,MenM_NMCI,Casadas_NMCI,Solteras_NMCI,MenF_NMCI,Viudos_NMCI,Viudas_NMCI,Fam_NMCI,Pop_NonIndios,Casados_NonIndios,Solteros_NonIndios,MenM_NonIndios,Casadas_NonIndios,Solteras_NonIndios,MenF_NonIndios,Viudos_NonIndios,Viudas_NonIndios,Fam_NonIndios,Pop_Total,Casados_Total,Solteros_Total,MenM_Total,Casadas_Total,Solteras_Total,MenF_Total,Viudos_Total,Viudas_Total,Fam_Total
Cadereyta Juris,Queretaro,sanchez-santiro,1778,-99.52503558,21.10366524,954,1028,1000079,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Cadereyta,,,,,,18761,,4069.5,1845.5,5915,13,3035,563,392,562,563,380,562,51,73,,12909,2858,982,2634,2858,944,2633,110,387,,0,0,0,0,0,0,0,17,63,,1672,319,140,377,320,139,377,12,25,,1145,180,112,250,180,153,251,0,0,,19,4,2,4,4,0,5,0,0,,2836,503,254,631,504,292,633,29,88,,5871,1066,646,1193,1067,672,1195,80,161,,7964,3924,1628,3827,3925,1616,3828,190,548,
Chalco Juris,Mexico,sanchez-santiro,1778,-98.83777651,19.11388717,955,1029,1000791,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Chalco,,,,,,40133,6372,10564.5,2534.5,13099,34,2720,511,309,523,510,312,521,66,120,,32551,7211,2564,6849,7211,1869,6847,859,1415,,48,4,11,10,4,9,10,43,87,,2130,417,228,433,419,203,430,50,96,,2684,535,296,506,534,305,508,0,0,,0,0,0,0,0,0,0,0,0,,4862,956,535,949,957,517,948,93,183,,7582,1467,844,1472,1467,829,1469,159,303,,7965,8678,3408,8321,8678,2698,8316,1018,1718,
Coatepec Juris,Mexico,sanchez-santiro,1778,-98.8446973,19.36764769,956,1030,1000082,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Coatepec,,,,,,4246,842,1004,230,1234,3,403,106,40,58,106,32,58,7,13,,3598,773,149,887,773,129,887,72,112,,0,0,0,0,0,0,0,1,0,,150,31,14,34,31,7,33,2,5,,95,21,14,15,21,9,15,0,0,,0,0,0,0,0,0,0,0,0,,245,52,28,49,52,16,48,3,5,,648,158,68,107,158,48,106,10,18,,7966,931,217,994,931,177,993,82,130,
Coyoacan Juris,Ciudad de Mexico,sanchez-santiro,1778,-99.24129257,19.27528287,957,1031,1000083,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Coyoacan,,,,,,17290,,4490.5,1680.5,6171,14,1939,353,257,317,352,330,316,76,132,,13118,3114,1191,2395,3114,907,2397,273,382,,0,0,0,0,0,0,0,59,59,,1443,310,195,213,313,200,212,29,196,,790,143,115,144,142,101,145,0,0,,0,0,0,0,0,0,0,0,0,,2233,453,310,357,455,301,357,88,255,,4172,806,567,674,807,631,673,164,387,,7967,3920,1758,3069,3921,1538,3070,437,769,
Cuautitlan Juris,Mexico,sanchez-santiro,1778,-99.23652175,19.73804013,958,1032,1000084,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Cuautitlan,,,,,,18459,3094,4738,1661,6399,97,2241,401,376,298,404,366,299,37,106,,13799,3272,1153,2537,3270,1032,2535,224,523,,0,0,0,0,0,0,0,37,84,,1925,376,225,373,376,203,372,10,19,,494,92,68,94,94,53,93,0,0,,0,0,0,0,0,0,0,0,0,,2419,468,293,467,470,256,465,47,103,,4660,869,669,765,874,622,764,84,209,,7968,4141,1822,3302,4144,1654,3299,308,732,
Cuautla-Amilpas Juris,Morelos,sanchez-santiro,1778,-98.94149242,18.703421,959,1033,1000085,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Cuautla-Amilpas,,,,,,13121,,2500.5,2156.5,4657,6,1424,288,191,242,290,164,243,30,67,,6604,1778,664,1005,1779,374,1004,86,321,,0,0,0,0,0,0,0,25,125,,2500,503,299,481,505,233,479,39,139,,2593,347,379,561,347,295,561,3,0,,103,13,16,27,13,6,28,0,0,,5196,863,694,1069,865,534,1068,67,264,,6620,1151,885,1311,1155,698,1311,97,331,,7969,2929,1549,2316,2934,1072,2315,183,652,
Cuernavaca Juris,Morelos,sanchez-santiro,1778,-99.12938256,18.68980831,960,1034,1000086,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Cuernavaca,,,,,,47806,,10877,5646.5,16523.5,35,2408,484,375,367,483,299,365,69,144,,32373,8005,2231,6301,8007,1528,6301,614,1371,,0,0,0,0,0,0,0,111,242,,4986,1106,558,853,1107,510,852,134,405,,8039,1704,917,1375,1704,722,1375,11,39,,252,48,32,41,47,31,43,1,9,,13277,2858,1507,2269,2858,1263,2270,257,695,,15685,3342,1882,2636,3341,1562,2635,326,839,,7970,11347,4113,8937,11348,3090,8936,940,2210,
Ecatepec Juris,Mexico,sanchez-santiro,1778,-99.02333339,19.67279496,961,1035,1000087,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Ecatepec,,,,,,7364,1834,1806,548,2354,4,578,105,59,117,105,71,117,5,7,,5541,1152,412,1212,1152,401,1212,140,355,,0,0,0,0,0,0,0,19,36,,897,146,108,196,146,105,196,6,7,,348,59,28,89,59,25,88,0,0,,0,0,0,0,0,0,0,0,0,,1245,205,136,285,205,130,284,25,43,,1823,310,195,402,310,201,401,30,50,,7971,1462,607,1614,1462,602,1613,170,405,
Huejutla Juris,Hidalgo,sanchez-santiro,1778,-98.46275034,21.12928579,962,1036,1000088,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Huejutla,,,,,,7304,,1815.5,944,2759.5,2,444,88,59,76,88,54,77,8,20,,5245,1510,201,922,1510,180,922,90,140,,0,0,0,0,0,0,0,1,4,,67,12,11,12,12,8,12,10,43,,1548,113,1092,39,113,152,39,0,0,,0,0,0,0,0,0,0,0,0,,1615,125,1103,51,125,160,51,11,47,,2059,213,1162,127,213,214,128,19,67,,7972,1723,1363,1049,1723,394,1050,109,207,
Huichapan Juris,Mexico,sanchez-santiro,1778,-99.64936617,20.15439421,963,1037,1000089,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Huichapan,,,,,,63024,,14409.5,5619.5,20029,30,10032,1780,1216,1940,1780,1345,1941,148,403,,45431,9833,3639,9457,9832,3214,9456,707,1593,,0,0,0,0,0,0,0,44,124,,4073,696,485,867,696,463,866,27,68,,3488,523,424,761,524,488,762,0,0,,6,0,4,0,0,2,0,0,0,,7567,1219,913,1628,1220,953,1628,71,192,,17599,2999,2129,3568,3000,2298,3569,219,595,,7973,12832,5768,13025,12832,5512,13025,926,2188,
Ixmiquilpan Juris,Hidalgo,sanchez-santiro,1778,-99.13423539,20.60970725,964,1038,1000090,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Ixmiquilpan,,,,,,21050,,5997.5,1318,7315.5,10,1538,239,204,261,240,322,262,26,73,,17268,3965,1272,3280,3965,1507,3279,357,929,,0,0,0,0,0,0,0,34,63,,1531,278,203,275,279,219,277,52,24,,713,110,66,165,111,96,165,0,0,,0,0,0,0,0,0,0,0,0,,2244,388,269,440,390,315,442,86,87,,3782,627,473,701,630,637,704,112,160,,7974,4592,1745,3981,4595,2144,3983,469,1089,
Ixtlahuaca Juris,Mexico,sanchez-santiro,1778,-99.8993662,19.68891979,965,1039,1000091,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Ixtlahuaca,,,,,,47643,,10637.5,7888,18525.5,18,3479,576,431,729,577,420,728,779,9814,,39041,8210,2099,9201,8211,2118,9202,0,638,,0,0,0,0,0,0,0,460,,,2936,520,221,689,521,296,689,,,,2187,360,204,513,359,239,512,0,0,,0,0,0,0,0,0,0,0,0,,5123,880,425,1202,880,535,1201,460,0,,8602,1456,856,1931,1457,955,1929,1239,9814,,7975,9666,2955,11132,9668,3073,11131,1239,10452,
Lerma Juris,Mexico,sanchez-santiro,1778,-99.45662556,19.31442545,966,1040,1000092,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Lerma,,,,,,5122,,1614.5,507,2121.5,3,776,200,96,91,200,96,90,10,39,,3883,1395,81,466,1395,79,467,66,213,,0,0,0,0,0,0,0,6,19,,401,81,50,56,81,77,56,2,4,,62,25,2,4,25,1,5,0,0,,0,0,0,0,0,0,0,0,0,,463,106,52,60,106,78,61,8,23,,1239,306,148,151,306,174,151,18,62,,7976,1701,229,617,1701,253,618,84,275,
Malinalco Juris,Mexico,sanchez-santiro,1778,-99.52412237,18.9493345,967,1041,1001154,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Malinalco,,,,,,20301,,4862,1543.5,6405.5,9,1861,338,208,359,337,253,357,29,94,,15516,3435,1011,3401,3435,832,3402,250,761,,0,0,0,0,0,0,0,27,105,,1717,331,172,332,331,219,332,15,29,,1207,134,97,292,133,80,290,5,8,,181,28,42,20,28,42,21,0,0,,3105,493,311,644,492,341,643,47,142,,4966,831,519,1003,829,594,1000,76,236,,7977,4266,1530,4404,4264,1426,4402,326,997,
Metepec Juris,Mexico,sanchez-santiro,1778,-99.95469955,19.36161775,968,1042,1000094,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Metepec,,,,,,28169,,7747.5,2286.5,10034,10,1608,287,244,262,287,254,264,42,50,,21564,6067,1208,3620,6067,981,3621,323,849,,0,0,0,0,0,0,0,40,193,,3525,595,516,674,595,471,674,21,59,,1472,261,199,275,262,198,277,0,0,,0,0,0,0,0,0,0,0,0,,4997,856,715,949,857,669,951,61,252,,6605,1143,959,1211,1144,923,1215,103,302,,7978,7210,2167,4831,7211,1904,4836,426,1151,
Metztitlan Juris,Hidalgo,sanchez-santiro,1778,-98.81874827,20.87949239,969,1043,1000095,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Metztitlan,,,,,,31491,,7917,2259,10176,9,2335,459,209,504,459,191,504,37,70,,24592,5837,1747,5016,5837,1142,5013,368,903,,0,0,0,0,0,0,0,46,176,,2480,468,251,540,469,211,541,38,75,,2084,364,339,362,364,293,362,0,0,,0,0,0,0,0,0,0,0,0,,4564,832,590,902,833,504,903,84,251,,6899,1291,799,1406,1292,695,1407,121,321,,7979,7128,2546,6422,7129,1837,6420,489,1224,
Mexicaltzingo Juris,Ciudad de Mexico,sanchez-santiro,1778,-99.10842199,19.38839348,970,1044,1000096,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Mexicaltzingo,,,,,,7364,1585,2056,263.5,2319.5,35,339,56,43,47,55,57,46,5,8,,6550,1501,357,1410,1502,371,1409,86,296,,0,0,0,0,0,0,0,4,12,,298,50,46,61,50,30,61,1,10,,177,23,28,39,23,25,39,0,0,,0,0,0,0,0,0,0,0,0,,475,73,74,100,73,55,100,5,22,,814,129,117,147,128,112,146,10,30,,7980,1630,474,1557,1630,483,1555,96,326,
Mexico Juris,Ciudad de Mexico,sanchez-santiro,1778,-99.12177291,19.46006753,971,1045,1000001,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Mexico,,,,,,95664,,10844.5,28325,39169.5,521,45342,9260,5686,6111,9264,8389,6111,986,4453,,27770,6457,2676,4367,6455,3450,4365,683,1966,,0,0,0,0,0,0,0,219,1718,,11686,2486,1077,1892,2490,1852,1889,218,1242,,10866,1907,1212,1784,1909,2027,1786,27,50,,241,19,49,24,20,101,28,0,0,,22793,4412,2338,3700,4419,3980,3703,464,3010,,68135,13672,8024,9811,13683,12369,9814,1450,7463,,7981,20129,10700,14178,20138,15819,14179,2133,9429,
Actopan Juris,Hidalgo,sanchez-santiro,1778,-98.93875017,20.29493997,972,1046,1000077,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Actopan,,,,,,24333,,7094,1492,8586,7,1104,157,149,234,157,166,234,21,65,,19763,3556,3011,3401,3556,2837,3402,314,914,,0,0,0,0,0,0,0,27,103,,2560,444,318,505,444,344,505,13,21,,906,134,83,175,134,204,176,0,0,,0,0,0,0,0,0,0,0,0,,3466,578,401,680,578,548,681,40,124,,4570,735,550,914,735,714,915,61,189,,7982,4291,3561,4315,4291,3551,4317,375,1103,
Otumba Juris,Mexico,sanchez-santiro,1778,-98.71379906,19.72443628,973,1047,1000097,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Otumba,,,,,,5650,1246,1156,645.5,1801.5,4,1000,185,147,164,185,151,164,15,59,,3852,853,219,867,853,192,868,68,127,,0,0,0,0,0,0,0,4,26,,409,90,60,67,90,34,68,2,8,,389,50,63,77,50,72,77,0,0,,0,0,0,0,0,0,0,0,0,,798,140,123,144,140,106,145,6,34,,1798,325,270,308,325,257,309,21,93,,7983,1178,489,1175,1178,449,1177,89,220,
Pachuca Juris,Hidalgo,sanchez-santiro,1778,-98.79772602,20.0373272,974,1048,1000007,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Pachuca,,,,,,22645,,3680.5,4172.5,7853,20,5524,976,851,789,976,1123,789,91,298,,11208,2069,981,2331,2070,1427,2330,190,625,,0,0,0,0,0,0,0,37,156,,3024,585,378,580,585,316,580,54,115,,2889,680,227,543,679,211,542,0,0,,7,3,0,0,3,0,1,0,0,,5920,1268,605,1123,1267,527,1123,91,271,,11444,2244,1456,1912,2243,1650,1912,182,569,,7984,4313,2437,4243,4313,3077,4242,372,1194,
Panuco Juris,Veracruz,sanchez-santiro,1778,-98.10461842,21.74833237,975,1049,1004226,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Panuco,,,,,,11842,,2263,1770,4033,7,307,70,33,49,70,30,48,6,15,,6278,1795,237,1114,1795,225,1112,197,277,,0,0,0,0,0,0,0,3,4,,101,17,9,23,17,12,23,110,253,,5156,777,671,1132,780,666,1130,0,0,,0,0,0,0,0,0,0,0,0,,5257,794,680,1155,797,678,1153,113,257,,5564,864,713,1204,867,708,1201,119,272,,7985,2659,950,2318,2662,933,2313,316,549,
Queretaro Juris,Queretaro,sanchez-santiro,1778,-100.1561799,20.61966848,976,1050,1000098,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Queretaro,,,,,,83346,,16823,13152,29975,103,15188,2800,2219,2324,2798,2623,2321,297,936,,48297,12127,3258,8764,12125,3262,8761,958,1914,,0,0,0,0,0,0,0,180,683,,11743,2311,1542,1984,2312,1610,1984,191,505,,8118,1347,1119,1398,1347,1396,1399,10,20,,112,16,5,27,16,20,28,0,0,,19973,3674,2666,3409,3675,3026,3411,381,1208,,35161,6474,4885,5733,6473,5649,5732,678,2144,,7986,18601,8143,14497,18598,8911,14493,1636,4058,
Tacuba Juris,Mexico,sanchez-santiro,1778,-99.30591141,19.52630174,977,1051,1000099,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Tacuba,,,,,,34656,5210,8938.5,2128.5,11067,27,2742,518,349,488,519,353,488,59,94,,28165,6490,1851,5971,6489,1394,5970,544,1108,,0,0,0,0,0,0,0,42,75,,2391,458,268,508,458,190,509,24,42,,1358,243,175,274,244,148,274,0,0,,0,0,0,0,0,0,0,0,0,,3749,701,443,782,702,338,783,66,117,,6491,1219,792,1270,1221,691,1271,125,211,,7987,7709,2643,7241,7710,2085,7241,669,1319,
Taxco Juris,Guerrero,sanchez-santiro,1778,-99.56731463,18.18701841,978,1052,1000100,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Taxco,,,,,,23901,,4729,3641,8370,18,2670,635,347,405,635,224,406,94,109,,13606,3328,1026,2403,3328,1118,2403,134,524,,0,0,0,0,0,0,0,43,237,,3632,741,422,675,741,379,674,69,263,,3993,695,464,825,695,481,825,1,1,,8,3,0,1,3,0,1,0,0,,7633,1439,886,1501,1439,860,1500,113,501,,10303,2074,1233,1906,2074,1084,1906,207,610,,7988,5402,2259,4309,5402,2202,4309,341,1134,
Temascaltepec Juris,Mexico,sanchez-santiro,1778,-100.1631726,18.87597377,979,1053,1000101,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Temascaltepec,,,,,,44854,,8425,6519.5,14944.5,24,6364,1180,856,1232,1180,659,1233,86,229,,25084,5811,1829,4993,5813,1643,4995,841,915,,0,0,0,0,0,0,0,73,234,,6579,1344,798,1236,1344,622,1235,139,258,,6827,1166,852,1393,1167,853,1396,0,0,,0,0,0,0,0,0,0,0,0,,13406,2510,1650,2629,2511,1475,2631,212,492,,19770,3690,2506,3861,3691,2134,3864,298,721,,7989,9501,4335,8854,9504,3777,8859,1139,1636,
Tenango del Valle Juris,Mexico,sanchez-santiro,1778,-99.51039514,19.22735719,980,1054,1000102,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Tenango del Valle,,,,,,41171,,12174,2648,14822,20,4207,783,493,822,780,484,825,50,148,,33204,9246,1855,5391,9245,2076,5391,484,1441,,0,0,0,0,0,0,0,28,105,,2367,449,245,489,449,245,490,29,65,,1393,287,189,227,286,177,227,0,0,,0,0,0,0,0,0,0,0,0,,3760,736,434,716,735,422,717,57,170,,7967,1519,927,1538,1515,906,1542,107,318,,7990,10765,2782,6929,10760,2982,6933,591,1759,
San Juan Teotihuacan Juris,Mexico,sanchez-santiro,1778,-98.88106837,19.72870594,981,1055,1000103,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,San Juan Teotihuacan,,,,,Falta el curato de Tepexpan!,6644,1674,1520,401,1921,2,271,50,41,40,50,48,40,3,20,,5418,1004,459,1303,1004,346,1302,63,164,,0,0,0,0,0,0,0,3,27,,467,68,52,99,68,80,100,5,8,,488,79,60,104,80,58,104,0,0,,3,0,2,0,0,1,0,0,0,,958,147,114,203,148,139,204,8,35,,1229,197,155,243,198,187,244,11,55,,7991,1201,614,1546,1202,533,1546,74,219,
Tetepango Juris,Hidalgo,sanchez-santiro,1778,-99.14169845,20.12593794,982,1056,1000106,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Tetepango,,,,,,17056,,4146.5,1637.5,5784,16,1592,315,159,295,315,196,296,22,52,,12044,2653,1148,2281,2653,1029,2280,199,611,,0,0,0,0,0,0,0,26,87,,2132,384,210,437,384,279,438,11,28,,1288,246,142,240,247,170,240,0,0,,3,0,2,0,0,1,0,0,0,,3423,630,354,677,631,450,678,37,115,,5015,945,513,972,946,646,974,59,167,,7992,3598,1661,3253,3599,1675,3254,258,778,
Texcoco Juris,Mexico,sanchez-santiro,1778,-98.71563555,19.56722451,983,1057,1000107,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Texcoco,,,,,,29878,7540,8293,1788,10081,13,2312,452,283,431,451,252,430,22,107,,24735,5934,1732,4898,5934,1336,4901,502,1148,,0,0,0,0,0,0,0,33,69,,1313,268,186,225,270,141,223,22,80,,1518,275,183,287,273,208,292,0,0,,0,0,0,0,0,0,0,0,0,,2831,543,369,512,543,349,515,55,149,,5143,995,652,943,994,601,945,77,256,,7993,6929,2384,5841,6928,1937,5846,579,1404,
Toluca Juris,Mexico,sanchez-santiro,1778,-99.64219523,19.33545005,984,1058,1000109,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Toluca,,,,,,18687,,5014,2311,7325,13,4733,871,806,638,871,896,638,104,249,,12928,3306,1488,1781,3306,1265,1782,211,452,,0,0,0,0,0,0,0,8,26,,344,76,51,22,76,97,22,9,26,,682,88,121,113,88,159,113,0,0,,0,0,0,0,0,0,0,0,0,,1026,164,172,135,164,256,135,17,52,,5759,1035,978,773,1035,1152,773,121,301,,7994,4341,2466,2554,4341,2417,2555,332,753,
Tula Juris,Hidalgo,sanchez-santiro,1778,-99.35023914,20.01922795,985,1059,1000110,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Tula,,,,,,19311,,4355.5,1769,6124.5,10,2781,534,298,515,534,373,517,53,127,,13964,2913,1074,3060,2914,942,3061,291,578,,0,0,0,0,0,0,0,21,87,,1789,332,227,352,334,193,351,6,20,,777,86,113,189,84,115,189,0,0,,1,0,1,0,0,0,0,0,0,,2567,418,341,541,418,308,540,27,107,,5348,952,639,1056,952,681,1057,80,234,,7995,3865,1713,4116,3866,1623,4118,371,812,
Xochimilco Juris,Ciudad de Mexico,sanchez-santiro,1778,-99.08989836,19.16718036,986,1060,1000112,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Xochimilco,,,,,,18959,4730,5107,717,5824,16,1275,243,158,237,242,142,237,23,57,,16741,3866,754,3866,3867,522,3866,286,920,,0,0,0,0,0,0,0,6,35,,698,122,50,151,122,103,150,0,1,,245,41,24,58,41,23,58,0,0,,0,0,0,0,0,0,0,0,0,,943,163,74,209,163,126,208,6,36,,2218,406,232,446,405,268,445,29,93,,7996,4272,986,4312,4272,790,4311,315,1013,
Yahualica Juris,Hidalgo,sanchez-santiro,1778,-98.3927142,20.9594938,987,1061,1000113,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Yahualica,,,,,,13320,,4289.5,257,4546.5,5,173,29,35,29,28,19,28,3,4,,12545,3004,931,2454,3004,697,2455,244,699,,0,0,0,0,0,0,0,6,31,,436,79,47,92,79,47,92,2,7,,166,27,18,34,27,25,35,0,0,,0,0,0,0,0,0,0,0,0,,602,106,65,126,106,72,127,8,38,,775,135,100,155,134,91,155,11,42,,7997,3139,1031,2609,3138,788,2610,255,741,
Zacualpan Juris,Guerrero,sanchez-santiro,1778,-99.92920954,18.34987756,988,1062,1001905,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Zacualpan,,,,,Falta el curato de Zacualpan!,31080,,7361,1971.5,9332.5,14,2505,404,360,504,404,318,501,64,110,,24670,5631,1307,5585,5629,935,5583,360,858,,69,11,4,18,11,6,19,25,59,,1877,370,194,385,370,170,388,25,87,,1959,270,280,505,271,130,503,1,0,,0,0,0,0,0,0,0,0,0,,3905,651,478,908,652,306,910,51,146,,6410,1055,838,1412,1056,624,1411,115,256,,7998,6686,2145,6997,6685,1559,6994,475,1114,
Zempoala Juris,Hidalgo,sanchez-santiro,1778,-98.64732395,19.97158918,989,1063,1000116,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Zempoala,,,,,,5442,,1094,827.5,1921.5,6,723,126,150,83,126,149,83,13,25,,3366,751,246,675,751,268,675,105,67,,0,0,0,0,0,0,0,19,37,,863,157,168,115,158,150,115,5,17,,490,81,93,65,80,94,65,0,1,,12,1,3,3,1,1,3,0,0,,1365,239,264,183,239,245,183,24,55,,2088,365,414,266,365,394,266,37,80,,7999,1116,660,941,1116,662,941,142,147,
Zimapan Juris,Hidalgo,sanchez-santiro,1778,-99.367618,20.75201995,990,1064,1000117,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Zimapan,,,,,,12073,,2406,1570,3976,13,2163,357,287,432,356,286,432,44,140,,7319,1614,494,1556,1614,485,1556,131,474,,0,0,0,0,0,0,0,32,148,,2228,396,215,475,396,271,475,5,13,,363,63,30,85,64,37,84,0,0,,0,0,0,0,0,0,0,0,0,,2591,459,245,560,460,308,559,37,161,,4754,816,532,992,816,594,991,81,301,,8000,2430,1026,2548,2430,1079,2547,212,775,
Zumpango Juris,Mexico,sanchez-santiro,1778,-99.09881279,19.82714443,991,1065,1000118,Nueva Espana,Jurisdiccion,1777,1779,,,,,Jurisdiccion,Mexico,Zumpango,,,,,,12257,902,2814,1043.5,3857.5,9,984,178,123,191,178,115,190,8,30,,9038,2075,447,2013,2075,416,2012,172,443,,159,31,34,30,31,2,31,18,77,,1740,348,182,324,349,213,324,2,11,,336,39,34,88,40,44,89,0,0,,2,1,0,0,1,0,0,0,0,,2237,419,250,442,421,259,444,20,88,,3221,597,373,633,599,374,634,28,118,,8001,2672,820,2646,2674,790,2646,200,561,
